0.010699 26.879 27.496 28.512 30.601 31.252 51.296 87.868 109.82 133.61 187.57 246.84 321.77 390.36 482.12 505.64 475.51 347.12 212.96 
0.0083821 48.008 49.035 50.733 54.17 55.248 87.185 141.46 172.65 205.81 277.4 350.86 438.21 514.78 613.06 636.84 600.06 448.25 279.39 
0.0064916 77.234 78.713 81.175 86.078 87.616 131.46 201.64 239.65 278.41 357.92 436.04 525.4 601.02 693.02 707.97 663.54 496.62 306.8 
0.0050623 107.37 109.17 112.22 118.2 120.08 171.01 246.1 285.05 323.78 400.51 472.75 551.99 615.66 683.91 684.81 634.87 460.82 273.74 
0.0039478 131.3 133.21 136.37 142.53 144.46 195.03 265.12 299.87 333.77 398.57 455.99 514.55 558.85 599.26 581.41 524.16 363.52 207.4 
0.0030786 142.83 144.57 147.47 153.03 154.78 198.87 256.73 283.88 309.27 355.21 394.3 431.66 455.81 464.47 435.17 381.13 252.63 137.43 
0.0023953 140.22 141.64 143.99 148.45 149.84 183.7 224.33 242.55 259.25 287.67 308.96 325.52 332.83 323.64 291.83 248.13 156.63 82.8 
0.0018636 124.98 125.96 127.58 130.64 131.6 154.15 179.38 189.63 198.22 211.04 219.04 223.22 221.56 205.74 178.78 148.32 90.876 46.162 
0.0017035 117.28 118.13 119.52 122.13 122.95 141.88 161.89 169.62 175.79 184.77 189.83 190.85 187.7 171.44 147.61 121.85 73.311 37.186 
0.0015644 109.38 110.1 111.29 113.5 114.19 129.73 145.21 150.8 155.31 161.38 163.87 163.11 158.96 142.99 122.49 100.04 59.424 29.886 
0.0014499 101.96 102.57 103.57 105.43 106. 118.65 130.55 134.76 137.94 141.8 142.69 140.72 136.08 121.16 103.06 83.732 49.319 24.628 
0.0013501 94.73 95.237 96.069 97.617 98.093 108.26 117.37 120.42 122.68 124.73 124.53 121.8 116.74 103.38 87.161 70.34 41.159 20.379 
0.0012628 87.851 88.263 88.938 90.189 90.574 98.648 105.63 107.84 109.15 110.09 109.11 105.77 100.94 88.77 74.402 59.636 34.788 17.195 
0.001184 81.127 81.468 82.026 83.05 83.354 89.733 94.971 96.313 97.048 97.092 95.596 91.963 87.494 76.306 63.629 50.892 29.51 14.514 
0.0011178 75.175 75.449 75.894 76.711 76.96 82.054 85.88 86.722 87.077 86.492 84.544 81.02 76.868 66.682 55.192 44.153 25.485 12.63 
0.0010577 69.547 69.772 70.137 70.811 71.016 75.058 77.706 78.176 78.163 77.144 74.971 71.642 67.736 58.389 48.231 38.415 22.188 10.944 
0.0010031 64.338 64.525 64.823 65.353 65.513 68.67 70.399 70.53 70.29 68.861 66.73 63.584 59.851 51.373 42.39 33.742 19.418 9.6244 
0.00095357 59.505 59.652 59.889 60.322 60.453 62.815 63.86 63.756 63.325 61.675 59.629 56.626 53.146 45.376 37.429 29.768 17.196 8.4848 
0.00082671 46.988 47.053 47.156 47.338 47.391 48.147 47.838 47.226 46.519 44.918 43.067 40.525 37.771 32.147 26.465 21.072 12.192 6.0147 
0.00061994 27.132 27.121 27.101 27.055 27.039 26.4 25.368 24.781 24.155 22.953 21.747 20.365 19.025 16.343 13.629 10.953 6.3925 3.1628 
0.00041338 11.085 11.063 11.025 10.954 10.932 10.415 9.8065 9.5559 9.3225 8.9602 8.6763 8.3905 8.1155 7.4297 6.517 5.4127 3.2866 1.6859 
0.00030999 5.6439 5.6326 5.6139 5.5801 5.5696 5.3431 5.1767 5.1313 5.1102 5.1478 5.2344 5.3797 5.5347 5.5853 5.221 4.556 2.9627 1.5903 
0.00024794 3.4161 3.4124 3.4064 3.3966 3.3935 3.3651 3.4473 3.5262 3.6239 3.8936 4.2357 4.6852 5.1124 5.6256 5.583 5.0407 3.4018 1.8838 
0.00016533 1.7059 1.7132 1.7249 1.7505 1.7584 2.0151 2.5123 2.8102 3.1371 3.9089 4.7803 5.9274 7.0276 8.5671 8.9458 8.3296 5.8374 3.3133 
0.00012398 1.4704 1.4862 1.5118 1.5642 1.5807 2.0769 2.9666 3.4916 4.0645 5.394 6.8815 8.8129 10.678 13.348 14.093 13.218 9.391 5.3788 
